Part,ElementID,vonMises_Pa,Sxx_Pa,Syy_Pa,Szz_Pa,Sxy_Pa,Syz_Pa,Szx_Pa
PART_000_R31G119B180A255,7412,0.0001826665,-6.026874e-05,-6.028315e-05,1.24938e-05,-8.463681e-09,4.059885e-07,0.00024390533316949467
PART_002_R214G39B40A255,7413,0.0001826665,-6.027999e-05,-6.02879e-05,1.331918e-05,2.135553e-08,3.183527e-07,0.00024404390148852743
PART_002_R214G39B40A255,7414,0.0001826665,-6.030752e-05,-6.024841e-05,1.452033e-05,-2.134465e-09,1.261995e-07,0.00024424287796610616
PART_003_R247G182B210A255,7415,0.0001217777,-4.019149e-05,-4.019444e-05,1.772536e-05,-8.499692e-09,-5.843224e-08,0.00016485469950284161
PART_003_R247G182B210A255,7416,0.0001217777,-4.019098e-05,-4.017874e-05,1.645285e-05,6.829951e-10,-1.613813e-07,0.00016445071573774228
PART_003_R247G182B210A255,7417,0.0001217777,-4.01863e-05,-4.0187e-05,1.553576e-05,-1.620121e-08,-2.068035e-07,0.00016418483266770792
PART_003_R247G182B210A255,7418,0.0001217777,-4.01802e-05,-4.018816e-05,1.492193e-05,2.50865e-09,-1.868185e-07,0.00016401142438185852
PART_000_R31G119B180A255,7419,0.0001217777,-4.018875e-05,-4.017837e-05,1.457597e-05,-2.455706e-09,-1.104242e-07,0.00016391724474417547
PART_000_R31G119B180A255,7420,0.0001217777,-4.018583e-05,-4.018268e-05,1.446381e-05,1.804523e-15,-9.999471e-15,0.00016388801137975955
PART_000_R31G119B180A255,7421,0.0001217777,-4.018875e-05,-4.017837e-05,1.457597e-05,2.455709e-09,1.104241e-07,0.0001639172447439735
PART_000_R31G119B180A255,7422,0.0001217777,-4.01802e-05,-4.018816e-05,1.492193e-05,-2.508647e-09,1.868185e-07,0.0001640114243818584
PART_002_R214G39B40A255,7423,0.0001217777,-4.01863e-05,-4.0187e-05,1.553576e-05,1.620122e-08,2.068035e-07,0.0001641848326677109
PART_002_R214G39B40A255,7424,0.0001217777,-4.019098e-05,-4.017874e-05,1.645285e-05,-6.829941e-10,1.613812e-07,0.00016445071573744787
PART_002_R214G39B40A255,7425,0.0001217777,-4.019149e-05,-4.019444e-05,1.772536e-05,8.499692e-09,5.843223e-08,0.000164854699502831
PART_003_R247G182B210A255,7426,6.088884e-05,-2.010146e-05,-2.008479e-05,1.962261e-05,-1.123535e-09,-2.573122e-08,8.782494704460824e-05
PART_003_R247G182B210A255,7427,6.088883e-05,-2.009377e-05,-2.009598e-05,1.832412e-05,-1.644168e-08,-6.642306e-08,8.698100164730527e-05
PART_003_R247G182B210A255,7428,6.088884e-05,-2.009165e-05,-2.00929e-05,1.735703e-05,-1.144122e-09,-8.711297e-08,8.638149818690037e-05
PART_003_R247G182B210A255,7429,6.088883e-05,-2.009339e-05,-2.00917e-05,1.66989e-05,-1.277813e-08,-7.935259e-08,8.599164065771241e-05
PART_003_R247G182B210A255,7430,6.088884e-05,-2.009047e-05,-2.009375e-05,1.631658e-05,2.200748e-10,-4.673566e-08,8.577070113081476e-05
PART_000_R31G119B180A255,7431,6.088883e-05,-2.009434e-05,-2.008922e-05,1.619261e-05,1.787865e-15,-4.896392e-15,8.569983122194115e-05
PART_000_R31G119B180A255,7432,6.088884e-05,-2.009047e-05,-2.009375e-05,1.631658e-05,-2.200708e-10,4.673565e-08,8.577070113079837e-05
PART_002_R214G39B40A255,7433,6.088883e-05,-2.009339e-05,-2.00917e-05,1.66989e-05,1.277813e-08,7.935258e-08,8.599164065768472e-05
PART_002_R214G39B40A255,7434,6.088884e-05,-2.009165e-05,-2.00929e-05,1.735703e-05,1.144124e-09,8.711296e-08,8.638149818687019e-05
PART_002_R214G39B40A255,7435,6.088883e-05,-2.009377e-05,-2.009598e-05,1.832412e-05,1.644168e-08,6.642306e-08,8.698100164730527e-05
PART_002_R214G39B40A255,7436,6.088884e-05,-2.010146e-05,-2.008479e-05,1.962261e-05,1.123535e-09,2.573122e-08,8.782494704460824e-05
PART_003_R247G182B210A255,7437,6.842909e-14,-2.312733e-14,-2.406981e-14,2.025233e-05,-6.605878e-09,-5.736361e-17,3.507806639767324e-05
PART_003_R247G182B210A255,7438,6.747012e-14,-2.649964e-14,-2.024237e-14,1.894418e-05,-2.780811e-09,-2.743031e-17,3.2812282621236964e-05
PART_003_R247G182B210A255,7439,7.040592e-14,-3.114176e-14,-2.377696e-14,1.796588e-05,-1.758071e-08,-8.504295e-17,3.1117831861607776e-05
PART_003_R247G182B210A255,7440,7.010896e-14,-3.48957e-14,-2.012116e-14,1.72913e-05,-1.078455e-09,-8.330781e-17,2.9949410187167223e-05
PART_003_R247G182B210A255,7441,7.207689e-14,-3.693573e-14,-2.36836e-14,1.690023e-05,-7.30393e-09,-6.821749e-17,2.927205975330196e-05
PART_003_R247G182B210A255,7442,7.101199e-14,-3.785861e-14,-2.006997e-14,1.677111e-05,2.208372e-15,-2.959184e-17,2.9048414619326475e-05
PART_002_R214G39B40A255,7443,7.213089e-14,-3.713696e-14,-2.368696e-14,1.690023e-05,7.303934e-09,6.492804e-17,2.9272059753304955e-05
PART_002_R214G39B40A255,7444,7.02086e-14,-3.544387e-14,-2.008036e-14,1.72913e-05,1.078459e-09,7.642609e-17,2.9949410187167653e-05
PART_002_R214G39B40A255,7445,7.08061e-14,-3.278627e-14,-2.376185e-14,1.796588e-05,1.758071e-08,1.191962e-16,3.1117831861607776e-05
PART_002_R214G39B40A255,7446,6.829205e-14,-2.967071e-14,-2.016074e-14,1.894418e-05,2.780812e-09,7.372151e-17,3.2812282621237215e-05
PART_002_R214G39B40A255,7447,6.954365e-14,-2.734618e-14,-2.400161e-14,2.025233e-05,6.605879e-09,-1.810787e-17,3.507806639767381e-05
PART_003_R247G182B210A255,7448,-6.088884e-05,2.010146e-05,2.008479e-05,1.962261e-05,-1.123535e-09,2.573122e-08,8.782494704460824e-05
PART_003_R247G182B210A255,7449,-6.088883e-05,2.009377e-05,2.009598e-05,1.832412e-05,-1.644168e-08,6.642306e-08,8.698100164730527e-05
PART_003_R247G182B210A255,7450,-6.088884e-05,2.009165e-05,2.00929e-05,1.735703e-05,-1.144122e-09,8.711297e-08,8.638149818690037e-05
PART_003_R247G182B210A255,7451,-6.088883e-05,2.009339e-05,2.00917e-05,1.66989e-05,-1.277813e-08,7.935259e-08,8.599164065771241e-05
PART_003_R247G182B210A255,7452,-6.088884e-05,2.009047e-05,2.009375e-05,1.631658e-05,2.200748e-10,4.673566e-08,8.577070113081476e-05
PART_001_R158G218B229A255,7453,-6.088883e-05,2.009434e-05,2.008922e-05,1.619261e-05,1.763563e-15,4.877361e-15,8.569983122194115e-05
PART_001_R158G218B229A255,7454,-6.088884e-05,2.009047e-05,2.009375e-05,1.631658e-05,-2.200708e-10,-4.673565e-08,8.577070113079837e-05
PART_002_R214G39B40A255,7455,-6.088883e-05,2.009339e-05,2.00917e-05,1.66989e-05,1.277813e-08,-7.935258e-08,8.599164065768472e-05
PART_002_R214G39B40A255,7456,-6.088884e-05,2.009165e-05,2.00929e-05,1.735703e-05,1.144124e-09,-8.711296e-08,8.638149818687019e-05
PART_002_R214G39B40A255,7457,-6.088883e-05,2.009377e-05,2.009598e-05,1.832412e-05,1.644168e-08,-6.642306e-08,8.698100164730527e-05
PART_002_R214G39B40A255,7458,-6.088884e-05,2.010146e-05,2.008479e-05,1.962261e-05,1.123535e-09,-2.573122e-08,8.782494704460824e-05
PART_003_R247G182B210A255,7459,-0.0001217777,4.019149e-05,4.019444e-05,1.772536e-05,-8.499692e-09,5.843224e-08,0.00016485469950284161
PART_003_R247G182B210A255,7460,-0.0001217777,4.019098e-05,4.017874e-05,1.645285e-05,6.829952e-10,1.613813e-07,0.00016445071573774228
PART_003_R247G182B210A255,7461,-0.0001217777,4.01863e-05,4.0187e-05,1.553576e-05,-1.620121e-08,2.068035e-07,0.00016418483266770792
PART_003_R247G182B210A255,7462,-0.0001217777,4.01802e-05,4.018816e-05,1.492193e-05,2.50865e-09,1.868185e-07,0.00016401142438185852
PART_001_R158G218B229A255,7463,-0.0001217777,4.018875e-05,4.017837e-05,1.457597e-05,-2.455706e-09,1.104242e-07,0.00016391724474417547
PART_001_R158G218B229A255,7464,-0.0001217777,4.018583e-05,4.018268e-05,1.446381e-05,1.936992e-15,1.000577e-14,0.00016388801137975955
PART_001_R158G218B229A255,7465,-0.0001217777,4.018875e-05,4.017837e-05,1.457597e-05,2.455709e-09,-1.104241e-07,0.0001639172447439735
PART_001_R158G218B229A255,7466,-0.0001217777,4.01802e-05,4.018816e-05,1.492193e-05,-2.508647e-09,-1.868185e-07,0.0001640114243818584
PART_002_R214G39B40A255,7467,-0.0001217777,4.01863e-05,4.0187e-05,1.553576e-05,1.620122e-08,-2.068035e-07,0.0001641848326677109
PART_002_R214G39B40A255,7468,-0.0001217777,4.019098e-05,4.017874e-05,1.645285e-05,-6.829942e-10,-1.613812e-07,0.00016445071573744787
PART_002_R214G39B40A255,7469,-0.0001217777,4.019149e-05,4.019444e-05,1.772536e-05,8.499692e-09,-5.843223e-08,0.000164854699502831
PART_003_R247G182B210A255,7470,-0.0001826665,6.030752e-05,6.024841e-05,1.452033e-05,2.134466e-09,1.261995e-07,0.00024424287796610616
PART_003_R247G182B210A255,7471,-0.0001826665,6.027999e-05,6.02879e-05,1.331918e-05,-2.135553e-08,3.183528e-07,0.00024404390148891877
PART_003_R247G182B210A255,7472,-0.0001826665,6.026874e-05,6.028315e-05,1.24938e-05,8.463682e-09,4.059885e-07,0.00024390533316949478
PART_001_R158G218B229A255,7473,-0.0001826665,6.028327e-05,6.026727e-05,1.198339e-05,2.269705e-09,3.623549e-07,0.00024382760842259958
PART_001_R158G218B229A255,7474,-0.0001826665,6.028315e-05,6.02697e-05,1.170197e-05,1.840788e-09,2.069261e-07,0.000243787205805131
PART_001_R158G218B229A255,7475,-0.0001826665,6.028405e-05,6.02651e-05,1.161084e-05,9.931072e-16,1.558326e-14,0.00024377202671348349
PART_001_R158G218B229A255,7476,-0.0001826665,6.028315e-05,6.02697e-05,1.170197e-05,-1.840785e-09,-2.069261e-07,0.00024378720580513091
PART_001_R158G218B229A255,7477,-0.0001826665,6.028327e-05,6.026727e-05,1.198339e-05,-2.269704e-09,-3.623549e-07,0.00024382760842259956
PART_001_R158G218B229A255,7478,-0.0001826665,6.026874e-05,6.028315e-05,1.24938e-05,-8.463681e-09,-4.059885e-07,0.00024390533316949467
PART_002_R214G39B40A255,7479,-0.0001826665,6.027999e-05,6.02879e-05,1.331918e-05,2.135553e-08,-3.183527e-07,0.00024404390148852743
PART_002_R214G39B40A255,7480,-0.0001826665,6.030752e-05,6.024841e-05,1.452033e-05,-2.134466e-09,-1.261995e-07,0.00024424287796610616
PART_003_R247G182B210A255,7481,-0.0002435553,8.03799e-05,8.040243e-05,9.932607e-06,-2.003336e-08,2.312776e-07,0.00032440321250588373
PART_003_R247G182B210A255,7482,-0.0002435553,8.036171e-05,8.037063e-05,8.856098e-06,1.952448e-08,6.334129e-07,0.00032428631636458873
PART_001_R158G218B229A255,7483,-0.0002435553,8.037827e-05,8.035235e-05,8.266722e-06,1.395733e-08,7.743499e-07,0.00032423969158981264
PART_001_R158G218B229A255,7484,-0.0002435553,8.038411e-05,8.035279e-05,7.924963e-06,4.100951e-09,6.407635e-07,0.0003242163528409164
PART_001_R158G218B229A255,7485,-0.0002435553,8.037867e-05,8.035251e-05,7.736566e-06,3.421596e-09,3.580881e-07,0.0003241985372706861
PART_001_R158G218B229A255,7486,-0.0002435553,8.038657e-05,8.035107e-05,7.679059e-06,7.578853e-16,2.172539e-14,0.00032419707016618506
PART_001_R158G218B229A255,7487,-0.0002435553,8.037867e-05,8.035251e-05,7.736566e-06,-3.421595e-09,-3.58088e-07,0.00032419853727035466
PART_001_R158G218B229A255,7488,-0.0002435553,8.038411e-05,8.035279e-05,7.924963e-06,-4.100949e-09,-6.407635e-07,0.00032421635284091637
PART_001_R158G218B229A255,7489,-0.0002435553,8.037827e-05,8.035235e-05,8.266722e-06,-1.395733e-08,-7.743499e-07,0.00032423969158981264
PART_001_R158G218B229A255,7490,-0.0002435553,8.036171e-05,8.037063e-05,8.856098e-06,-1.952448e-08,-6.334129e-07,0.00032428631636458873
PART_002_R214G39B40A255,7491,-0.0002435553,8.03799e-05,8.040243e-05,9.932607e-06,2.003336e-08,-2.312775e-07,0.00032440321250566987
PART_003_R247G182B210A255,7492,-0.0003044442,0.0001005266,0.0001003742,3.648019e-06,3.082464e-08,6.234947e-07,0.00040494536389956503
PART_001_R158G218B229A255,7493,-0.0003044442,0.0001004689,0.0001004242,3.134944e-06,1.898041e-08,1.347984e-06,0.00040493389191217374
PART_001_R158G218B229A255,7494,-0.0003044442,0.0001004977,0.0001004229,2.93875e-06,3.714507e-09,1.372503e-06,0.00040494347556920235
PART_001_R158G218B229A255,7495,-0.0003044442,0.0001004717,0.000100439,2.809206e-06,4.43816e-09,1.070267e-06,0.00040493302875990115
PART_001_R158G218B229A255,7496,-0.0003044442,0.000100489,0.0001004336,2.747208e-06,6.251715e-10,5.776144e-07,0.00040493469671524016
PART_001_R158G218B229A255,7497,-0.0003044442,0.0001004726,0.0001004415,2.724424e-06,1.661464e-16,2.860684e-14,0.0004049287473560815
PART_001_R158G218B229A255,7498,-0.0003044442,0.000100489,0.0001004336,2.747208e-06,-6.251709e-10,-5.776143e-07,0.0004049346967148122
PART_001_R158G218B229A255,7499,-0.0003044442,0.0001004717,0.000100439,2.809206e-06,-4.43816e-09,-1.070267e-06,0.00040493302875990115
PART_001_R158G218B229A255,7500,-0.0003044442,0.0001004977,0.0001004229,2.93875e-06,-3.714506e-09,-1.372503e-06,0.00040494347556920235
PART_001_R158G218B229A255,7501,-0.0003044442,0.0001004689,0.0001004242,3.134944e-06,-1.898041e-08,-1.347984e-06,0.00040493389191217374
PART_001_R158G218B229A255,7502,-0.0003044442,0.0001005266,0.0001003742,3.648019e-06,-3.082464e-08,-6.234946e-07,0.0004049453638991031
PART_003_R247G182B210A255,7503,0.0002999002,-9.902617e-05,-9.887599e-05,3.648021e-06,3.036549e-08,-6.234949e-07,0.00039890281228473673
PART_000_R31G119B180A255,7504,0.0002999002,-9.896933e-05,-9.89254e-05,3.134943e-06,1.869657e-08,-1.347983e-06,0.0003988913603725239
PART_000_R31G119B180A255,7505,0.0002999002,-9.899775e-05,-9.892401e-05,2.93875e-06,3.659421e-09,-1.372504e-06,0.00039890064591763794
PART_000_R31G119B180A255,7506,0.0002999002,-9.89721e-05,-9.89399e-05,2.809206e-06,4.371706e-09,-1.070266e-06,0.0003988901859364166
PART_000_R31G119B180A255,7507,0.0002999002,-9.898914e-05,-9.893457e-05,2.747208e-06,6.159404e-10,-5.776148e-07,0.00039889169397886966
PART_000_R31G119B180A255,7508,0.0002999002,-9.8973e-05,-9.894239e-05,2.724423e-06,4.67962e-16,-2.891929e-14,0.00039888580890852564
PART_000_R31G119B180A255,7509,0.0002999002,-9.898914e-05,-9.893457e-05,2.747208e-06,-6.159396e-10,5.776148e-07,0.00039889169397886966
PART_000_R31G119B180A255,7510,0.0002999002,-9.89721e-05,-9.89399e-05,2.809206e-06,-4.371706e-09,1.070266e-06,0.0003988901859364166
PART_000_R31G119B180A255,7511,0.0002999002,-9.899775e-05,-9.892401e-05,2.93875e-06,-3.659421e-09,1.372504e-06,0.00039890064591763794
PART_000_R31G119B180A255,7512,0.0002999002,-9.896933e-05,-9.89254e-05,3.134943e-06,-1.869657e-08,1.347983e-06,0.0003988913603725239
PART_000_R31G119B180A255,7513,0.0002999002,-9.902617e-05,-9.887599e-05,3.648021e-06,-3.036549e-08,6.234949e-07,0.00039890281228473673
PART_003_R247G182B210A255,7514,0.0002399202,-7.91802e-05,-7.920236e-05,9.932605e-06,-1.973458e-08,-2.31278e-07,0.00031957513764254016
PART_003_R247G182B210A255,7515,0.0002399202,-7.916229e-05,-7.91711e-05,8.856098e-06,1.923308e-08,-6.33412e-07,0.00031945726283233764
PART_000_R31G119B180A255,7516,0.0002399202,-7.917859e-05,-7.915302e-05,8.266722e-06,1.374903e-08,-7.743509e-07,0.0003194099162207727
PART_000_R31G119B180A255,7517,0.0002399202,-7.918435e-05,-7.915353e-05,7.924963e-06,4.039722e-09,-6.407628e-07,0.0003193861720141523
PART_000_R31G119B180A255,7518,0.0002399202,-7.917899e-05,-7.915319e-05,7.736566e-06,3.37054e-09,-3.580885e-07,0.00031936814030490625
PART_000_R31G119B180A255,7519,0.0002399202,-7.918677e-05,-7.915184e-05,7.679059e-06,1.474613e-15,-2.224996e-14,0.00031936658710265877
PART_000_R31G119B180A255,7520,0.0002399202,-7.917899e-05,-7.915319e-05,7.736566e-06,-3.370538e-09,3.580884e-07,0.0003193681403045698
PART_000_R31G119B180A255,7521,0.0002399202,-7.918435e-05,-7.915353e-05,7.924963e-06,-4.03972e-09,6.407628e-07,0.0003193861720141522
PART_000_R31G119B180A255,7522,0.0002399202,-7.917859e-05,-7.915302e-05,8.266722e-06,-1.374903e-08,7.743508e-07,0.0003194099162200454
PART_000_R31G119B180A255,7523,0.0002399202,-7.916229e-05,-7.91711e-05,8.856098e-06,-1.923308e-08,6.33412e-07,0.00031945726283233764
PART_002_R214G39B40A255,7524,0.0002399202,-7.91802e-05,-7.920236e-05,9.932605e-06,1.973458e-08,2.31278e-07,0.00031957513764254016
PART_003_R247G182B210A255,7525,0.0001799401,-5.94074e-05,-5.934915e-05,1.452033e-05,2.102725e-09,-1.261997e-07,0.00024063635406920832
PART_003_R247G182B210A255,7526,0.0001799401,-5.938029e-05,-5.938811e-05,1.331918e-05,-2.103673e-08,-3.183522e-07,0.00024043424809284817
PART_003_R247G182B210A255,7527,0.0001799401,-5.936921e-05,-5.938337e-05,1.24938e-05,8.337318e-09,-4.059892e-07,0.0002402938086563103
PART_000_R31G119B180A255,7528,0.0001799401,-5.938352e-05,-5.936779e-05,1.198339e-05,2.235857e-09,-3.623544e-07,0.00024021496539891466
PART_000_R31G119B180A255,7529,0.0001799401,-5.93834e-05,-5.937013e-05,1.170197e-05,1.8133e-09,-2.069264e-07,0.00024017389278730905
PART_000_R31G119B180A255,7530,0.0001799401,-5.938429e-05,-5.936565e-05,1.161084e-05,1.955517e-15,-1.613131e-14,0.00024015856804663227
PART_000_R31G119B180A255,7531,0.0001799401,-5.93834e-05,-5.937013e-05,1.170197e-05,-1.813295e-09,2.069264e-07,0.00024017389278730892
PART_000_R31G119B180A255,7532,0.0001799401,-5.938352e-05,-5.936779e-05,1.198339e-05,-2.235854e-09,3.623543e-07,0.00024021496539846203
PART_000_R31G119B180A255,7533,0.0001799401,-5.936921e-05,-5.938337e-05,1.24938e-05,-8.337316e-09,4.059892e-07,0.00024029380865631008
PART_002_R214G39B40A255,7534,0.0001799401,-5.938029e-05,-5.938811e-05,1.331918e-05,2.103673e-08,3.183522e-07,0.00024043424809284817
PART_002_R214G39B40A255,7535,0.0001799401,-5.94074e-05,-5.934915e-05,1.452033e-05,-2.102725e-09,1.261997e-07,0.00024063635406920832
PART_003_R247G182B210A255,7536,0.0001199601,-3.959161e-05,-3.95945e-05,1.772536e-05,-8.37292e-09,-5.843246e-08,0.00016248010614066391
PART_003_R247G182B210A255,7537,0.0001199601,-3.959111e-05,-3.957907e-05,1.645285e-05,6.727609e-10,-1.613808e-07,0.00016207046218503373
PART_003_R247G182B210A255,7538,0.0001199601,-3.95865e-05,-3.958718e-05,1.553576e-05,-1.59594e-08,-2.06804e-07,0.00016180060150640293
PART_003_R247G182B210A255,7539,0.0001199601,-3.95805e-05,-3.958836e-05,1.492193e-05,2.471211e-09,-1.868181e-07,0.00016162473141619884
PART_000_R31G119B180A255,7540,0.0001199601,-3.958891e-05,-3.957867e-05,1.457597e-05,-2.419056e-09,-1.104244e-07,0.00016152914974548044
PART_000_R31G119B180A255,7541,0.0001199601,-3.958604e-05,-3.958296e-05,1.446381e-05,3.12485e-15,-1.045315e-14,0.00016149948852991176
PART_000_R31G119B180A255,7542,0.0001199601,-3.958891e-05,-3.957867e-05,1.457597e-05,2.419061e-09,1.104244e-07,0.00016152914974548065
PART_000_R31G119B180A255,7543,0.0001199601,-3.95805e-05,-3.958836e-05,1.492193e-05,-2.471206e-09,1.868181e-07,0.0001616247314161986
PART_002_R214G39B40A255,7544,0.0001199601,-3.95865e-05,-3.958718e-05,1.553576e-05,1.59594e-08,2.06804e-07,0.00016180060150640293
PART_002_R214G39B40A255,7545,0.0001199601,-3.959111e-05,-3.957907e-05,1.645285e-05,-6.727591e-10,1.613808e-07,0.0001620704621850337
PART_002_R214G39B40A255,7546,0.0001199601,-3.959161e-05,-3.95945e-05,1.772536e-05,8.372921e-09,5.843245e-08,0.0001624801061406533
PART_003_R247G182B210A255,7547,5.998004e-05,-1.980144e-05,-1.978501e-05,1.962261e-05,-1.1067e-09,-2.573129e-08,8.671168589542824e-05
PART_003_R247G182B210A255,7548,5.998005e-05,-1.979387e-05,-1.979606e-05,1.832412e-05,-1.619622e-08,-6.642286e-08,8.585678287772096e-05
PART_003_R247G182B210A255,7549,5.998004e-05,-1.979177e-05,-1.9793e-05,1.735703e-05,-1.127067e-09,-8.711321e-08,8.52494107470715e-05
PART_003_R247G182B210A255,7550,5.998005e-05,-1.979349e-05,-1.979183e-05,1.66989e-05,-1.25874e-08,-7.935239e-08,8.485437179175928e-05
PART_003_R247G182B210A255,7551,5.998005e-05,-1.979062e-05,-1.979384e-05,1.631658e-05,2.167867e-10,-4.673577e-08,8.463046476122817e-05
PART_000_R31G119B180A255,7552,5.998005e-05,-1.979442e-05,-1.978939e-05,1.619261e-05,3.227829e-15,-5.186573e-15,8.455865821625838e-05
PART_000_R31G119B180A255,7553,5.998005e-05,-1.979062e-05,-1.979384e-05,1.631658e-05,-2.167801e-10,4.673576e-08,8.463046476121155e-05
PART_002_R214G39B40A255,7554,5.998005e-05,-1.979349e-05,-1.979183e-05,1.66989e-05,1.25874e-08,7.935238e-08,8.485437179173123e-05
PART_002_R214G39B40A255,7555,5.998004e-05,-1.979177e-05,-1.9793e-05,1.735703e-05,1.127071e-09,8.71132e-08,8.5249410747041e-05
PART_002_R214G39B40A255,7556,5.998005e-05,-1.979387e-05,-1.979606e-05,1.832412e-05,1.619623e-08,6.642285e-08,8.58567828777034e-05
PART_002_R214G39B40A255,7557,5.998004e-05,-1.980144e-05,-1.978501e-05,1.962261e-05,1.106701e-09,2.573129e-08,8.671168589542828e-05
PART_003_R247G182B210A255,7558,6.421621e-14,-2.090689e-14,-1.939958e-14,2.025233e-05,-6.507351e-09,-6.261183e-17,3.507806634242474e-05
PART_003_R247G182B210A255,7559,6.510786e-14,-1.63411e-14,-2.404761e-14,1.894418e-05,-2.739345e-09,-2.530054e-16,3.281228261077295e-05
PART_003_R247G182B210A255,7560,6.139251e-14,-1.072059e-14,-1.94604e-14,1.796588e-05,-1.731831e-08,-2.475318e-16,3.1117831420180675e-05
PART_003_R247G182B210A255,7561,6.148239e-14,-6.127043e-15,-2.366312e-14,1.72913e-05,-1.062348e-09,-2.482721e-16,2.994941018544021e-05
PART_003_R247G182B210A255,7562,5.89806e-14,-3.379241e-15,-1.950107e-14,1.690023e-05,-7.194922e-09,-1.301541e-16,2.9272059672312227e-05
PART_003_R247G182B210A255,7563,6.020423e-14,-2.609024e-15,-2.357005e-14,1.677112e-05,3.662421e-15,-2.270673e-17,2.9048431939834554e-05
PART_002_R214G39B40A255,7564,5.88544e-14,-3.205769e-15,-1.945817e-14,1.690023e-05,7.194928e-09,9.062617e-17,2.9272059672316652e-05
PART_002_R214G39B40A255,7565,6.114412e-14,-5.315193e-15,-2.36577e-14,1.72913e-05,1.062354e-09,2.096423e-16,2.994941018544085e-05
PART_002_R214G39B40A255,7566,6.055237e-14,-8.548717e-15,-1.939258e-14,1.796588e-05,1.731831e-08,2.1795e-16,3.1117831420180675e-05
PART_002_R214G39B40A255,7567,6.359973e-14,-1.223327e-14,-2.40024e-14,1.894418e-05,2.739348e-09,1.976789e-16,3.28122826107737e-05
PART_002_R214G39B40A255,7568,6.223461e-14,-1.53072e-14,-1.939861e-14,2.025233e-05,6.507352e-09,1.064966e-16,3.507806634242529e-05
PART_003_R247G182B210A255,7569,-5.998004e-05,1.980144e-05,1.978501e-05,1.962261e-05,-1.1067e-09,2.573129e-08,8.671168589542824e-05
PART_003_R247G182B210A255,7570,-5.998005e-05,1.979387e-05,1.979605e-05,1.832412e-05,-1.619622e-08,6.642286e-08,8.585677823171109e-05
PART_003_R247G182B210A255,7571,-5.998004e-05,1.979177e-05,1.9793e-05,1.735703e-05,-1.127067e-09,8.711321e-08,8.52494107470715e-05
PART_003_R247G182B210A255,7572,-5.998005e-05,1.979349e-05,1.979183e-05,1.66989e-05,-1.25874e-08,7.935239e-08,8.485437179175928e-05
PART_003_R247G182B210A255,7573,-5.998004e-05,1.979062e-05,1.979384e-05,1.631658e-05,2.167866e-10,4.673577e-08,8.463045533527503e-05
PART_001_R158G218B229A255,7574,-5.998005e-05,1.979442e-05,1.978939e-05,1.619261e-05,3.248611e-15,5.133082e-15,8.455865821625838e-05
PART_001_R158G218B229A255,7575,-5.998004e-05,1.979062e-05,1.979384e-05,1.631658e-05,-2.167801e-10,-4.673576e-08,8.463045533525841e-05
PART_002_R214G39B40A255,7576,-5.998005e-05,1.979349e-05,1.979183e-05,1.66989e-05,1.25874e-08,-7.935238e-08,8.485437179173123e-05
PART_002_R214G39B40A255,7577,-5.998004e-05,1.979177e-05,1.9793e-05,1.735703e-05,1.127071e-09,-8.71132e-08,8.5249410747041e-05
PART_002_R214G39B40A255,7578,-5.998005e-05,1.979387e-05,1.979605e-05,1.832412e-05,1.619623e-08,-6.642285e-08,8.585677823169354e-05
PART_002_R214G39B40A255,7579,-5.998004e-05,1.980144e-05,1.978501e-05,1.962261e-05,1.106701e-09,-2.573129e-08,8.671168589542828e-05
PART_003_R247G182B210A255,7580,-0.0001199601,3.959161e-05,3.95945e-05,1.772536e-05,-8.37292e-09,5.843246e-08,0.00016248010614066391
PART_003_R247G182B210A255,7581,-0.0001199601,3.959111e-05,3.957907e-05,1.645285e-05,6.727611e-10,1.613808e-07,0.00016207046218503373
PART_003_R247G182B210A255,7582,-0.0001199601,3.95865e-05,3.958718e-05,1.553576e-05,-1.59594e-08,2.06804e-07,0.00016180060150640293
PART_003_R247G182B210A255,7583,-0.0001199601,3.95805e-05,3.958836e-05,1.492193e-05,2.471211e-09,1.868181e-07,0.00016162473141619884
PART_001_R158G218B229A255,7584,-0.0001199601,3.958891e-05,3.957867e-05,1.457597e-05,-2.419056e-09,1.104244e-07,0.00016152914974548044
PART_001_R158G218B229A255,7585,-0.0001199601,3.958604e-05,3.958296e-05,1.446381e-05,3.054181e-15,1.039581e-14,0.00016149948852991176
PART_001_R158G218B229A255,7586,-0.0001199601,3.958891e-05,3.957867e-05,1.457597e-05,2.419061e-09,-1.104244e-07,0.00016152914974548065
PART_001_R158G218B229A255,7587,-0.0001199601,3.95805e-05,3.958836e-05,1.492193e-05,-2.471206e-09,-1.868181e-07,0.0001616247314161986
PART_002_R214G39B40A255,7588,-0.0001199601,3.95865e-05,3.958718e-05,1.553576e-05,1.59594e-08,-2.06804e-07,0.00016180060150640293
PART_002_R214G39B40A255,7589,-0.0001199601,3.959111e-05,3.957907e-05,1.645285e-05,-6.727592e-10,-1.613808e-07,0.0001620704621850337
PART_002_R214G39B40A255,7590,-0.0001199601,3.959161e-05,3.95945e-05,1.772536e-05,8.372921e-09,-5.843245e-08,0.0001624801061406533
PART_003_R247G182B210A255,7591,-0.0001799401,5.94074e-05,5.934915e-05,1.452033e-05,2.102725e-09,1.261997e-07,0.00024063635406920832
